"ORIGEM";"NOME FANTASIA";"CNES";"CNPJ";"UF";"MUNICIPIO";"DATA DE ATUALIZACAO";"OBSERVACAO"
"SADT";"DR RUBENS JOSE BELTRAME NOGUEIRA";"=""5240654""";"=""04698574000136""";"SP";"JABOTICABAL";"2018-08-30";""
"SADT";"DR VILMAR SILVA LABORATORIO DE ANALISES CLINICAS";"=""7791623""";"=""20213594000126""";"RS";"MOSTARDAS";"2018-08-30";""
"SADT";"DUAL CLINIC";"=""7349858""";"=""18185398000143""";"PR";"MARINGA";"2018-08-30";""
"SADT";"DUCLIN LABORATORIOS CARAGUATATUBA";"=""2044846""";"=""50322148000110""";"SP";"CARAGUATATUBA";"2018-08-30";""
"SADT";"DUCORDIS ASSISTENCIA MEDICA SC LTDA TAUBATE";"=""5099919""";"=""00519142000160""";"SP";"TAUBATE";"2018-08-30";""
"SADT";"DURAMATER CLINICA DE REABILITACAO S S LTDA";"=""6303838""";"=""58474347000156""";"SP";"MOGI DAS CRUZES";"2018-08-30";""
"SADT";"E GASTRO";"=""7830696""";"=""22554230000135""";"PB";"JOAO PESSOA";"2018-08-30";""
"SADT";"ECCOS CLINICA DA IMAGEM";"=""3193918""";"=""26227173000211""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"ECCOS CLINICA DA IMAGEM";"=""3184870""";"=""26227173000130""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"ECELD MEDICINA E SAUDE LTDA SAO VICENTE";"=""3725332""";"=""03149718000132""";"SP";"SAO VICENTE";"2018-08-30";""
"SADT";"ECHOENDO GASTROENTEROLOGIA E ENDOSCOPIA DIGESTIVA BARRA";"=""5659922""";"=""09120607000180""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"ECOCENTER";"=""9011404""";"=""01718048000100""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"ECOCENTER";"=""6242200""";"=""10293759000163""";"MG";"ITABIRA";"2018-08-30";""
"SADT";"ECOCENTER EXAMES DE DIAGNOSTICOS LTDA";"=""5320089""";"=""02145623000188""";"MG";"PATROCINIO";"2018-08-30";""
"SADT";"ECOCENTRO";"=""3052400""";"=""24528770000170""";"RN";"NATAL";"2018-08-30";""
"SADT";"ECOLAB";"=""2634759""";"=""00729563000115""";"PE";"SALGUEIRO";"2018-08-30";""
"SADT";"ECOLAB";"=""6279341""";"=""94596020000110""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ECOMED LTDA ME";"=""5378419""";"=""92406990000180""";"RS";"PASSO FUNDO";"2018-08-30";""
"SADT";"ECOS DIAGNOSTICO";"=""3363724""";"=""01937949000185""";"SP";"TAUBATE";"2018-08-30";""
"SADT";"ECOVASCULAR";"=""7526237""";"=""19826422000149""";"SP";"SAO JOSE DOS CAMPOS";"2018-08-30";""
"SADT";"EDELWEISS CLINICA DE DIAGNOSTICOS";"=""5258138""";"=""94830965000236""";"RS";"NOVO HAMBURGO";"2018-08-30";""
"SADT";"EDILSON MENDONCA DE BRITO";"=""3685721""";"";"SP";"GUARUJA";"2018-08-30";""
"SADT";"EDMAR VICTOR";"=""3629449""";"=""12859716000128""";"PE";"RECIFE";"2018-08-30";""
"SADT";"EFILAB LABORATORIO CLINICO";"=""3477711""";"=""05658195000185""";"SC";"BALNEARIO CAMBORIU";"2018-08-30";""
"SADT";"ELA CARDIOLOGIA";"=""6607012""";"=""11265571000174""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"ELAB";"=""2816636""";"=""13047329000150""";"BA";"RIBEIRA DO POMBAL";"2018-08-30";""
"SADT";"ELAINE FONOAUDIOLOGIA";"=""9151907""";"=""22346061000148""";"SP";"FRANCA";"2018-08-30";""
"SADT";"ELETROENCEFALOGRAFIA DR FABIO BRANDAO";"=""3129896""";"=""30122337000132""";"RJ";"NITEROI";"2018-08-30";""
"SADT";"ELIEL FIGUEIREDO DIAGNOSTICOS MEDICOS JACAREPAGUA";"=""9172971""";"=""30249932000133""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"ELIEL FIGUEIREDO DIAGNOSTICOS MEDICOS PRACA SECA";"=""9172971""";"=""11019085000176""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"ELLUS FISIOTERAPIA";"=""7911483""";"=""23923408000130""";"CE";"EUSEBIO";"2018-08-30";""
"SADT";"ELOCLIN";"=""3170268""";"=""05698452000102""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"EMBRIOLAB";"=""3266516""";"=""04042215000126""";"BA";"JUAZEIRO";"2018-08-30";""
"SADT";"EMBRIOLAB";"=""0366516""";"=""04042215000126""";"BA";"JUAZEIRO";"2018-08-30";""
"SADT";"ENDOCENTER LTDA";"=""3873838""";"=""01983692000106""";"MG";"MURIAE";"2018-08-30";""
"SADT";"ENDOCENTRO GASTROINTESTINAL LTDA";"=""7239491""";"=""02466190000162""";"AM";"MANAUS";"2018-08-30";""
"SADT";"ENDOCRIMETA BORDINI";"=""6846726""";"=""92942564002024""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ENDOCRIMETA CLINICA IPANEMA";"=""5073405""";"=""92942564000919""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ENDOCRIMETA LOJA DOM FELICIANO";"=""5073448""";"=""92942564000757""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ENDOCRIMETA LOJA NILO PECANHA";"=""5465745""";"=""92942564001486""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ENDOCRIMETA LOJA PRAIA DE BELAS";"=""5465788""";"=""92942564001729""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ENDOCRIMETA OTTO";"=""6846890""";"=""92942564002105""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"ENDODIAGNOSE";"=""3170748""";"=""70055199000130""";"PE";"RECIFE";"2018-08-30";""
"SADT";"ENDOLAB";"=""2710420""";"=""00253403000142""";"MS";"CORUMBA";"2018-08-30";""
"SADT";"ENDOLABOR";"=""6866867""";"=""09393699000171""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"ENDOLASER CLINICA";"=""5410835""";"=""04238915000190""";"MA";"IMPERATRIZ";"2018-08-30";""
"SADT";"ENDOMAIS SERVICOS MEDICOS";"=""7678533""";"=""20605667000125""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"ENDOMAX CENTRO MEDICO";"=""3183599""";"=""04505148000139""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"ENDOSCOPY";"=""3751821""";"=""05975121000172""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"ENDOSERV";"=""6409431""";"=""55033781000102""";"SP";"MAUA";"2018-08-30";""
"SADT";"ENDOTERAPEUTICA";"=""6435971""";"=""10769662000184""";"PE";"RECIFE";"2018-08-30";""
"SADT";"ENDOVITA";"=""6449417""";"=""10759623000104""";"MG";"UBERLANDIA";"2018-08-30";""
"SADT";"ENERGIA VITAL";"=""5089794""";"=""05790771000143""";"SC";"CHAPECO";"2018-08-30";""
"SADT";"ENZILAB ANALISES CLINICAS";"=""3539768""";"=""58105552000144""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"EQUILIBRIO CENTRO DE TERAPIA E REABILITACAO S S LTDA";"=""6116469""";"=""10374344000114""";"PB";"JOAO PESSOA";"2018-08-30";""
"SADT";"EQUILIBRIO CLINICA DE FISIOTERAPIA";"=""2238691""";"=""00790096000139""";"RS";"ANTONIO PRADO";"2018-08-30";""
"SADT";"EQUILIBRIO DO CORPO FISIOTERAPIA E PILATES LTDA";"=""5870003""";"=""12269102000196""";"MG";"SANTA RITA DO SAPUCAI";"2018-08-30";""
"SADT";"EQUILIBRIUM";"=""6636780""";"=""05488878000131""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"EQUILIBRIUM FISIOTERAPIA E REABILITACAO";"=""7396155""";"=""19133114000138""";"AL";"PENEDO";"2018-08-30";""
"SADT";"EQUIPE FISIOTERAPIA";"=""3777316""";"=""07403634000134""";"ES";"VILA VELHA";"2018-08-30";""
"SADT";"ERGOCENTER";"=""2560534""";"=""04295244000108""";"BA";"CAETITE";"2018-08-30";""
"SADT";"ERGOSPORTS";"=""5656397""";"=""07617195000162""";"SC";"JOINVILLE";"2018-08-30";""
"SADT";"ESMERALDAS NEFES";"=""5402468""";"=""38536439000106""";"MG";"ESMERALDAS";"2018-08-30";""
"SADT";"ESPACO ADAPTO";"=""6946216""";"=""07850429000117""";"RN";"NATAL";"2018-08-30";""
"SADT";"ESPACO AGUA";"=""3431606""";"=""01468089000188""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"ESPACO ALTERNATIVO FISIOTERAPIA";"=""6362877""";"=""11148099000190""";"SP";"CARAPICUIBA";"2018-08-30";""
"SADT";"ESPACO BEM VIVER";"=""6758002""";"=""04158397000103""";"SC";"PALHOCA";"2018-08-30";""
"SADT";"ESPACO DEDICANDO";"=""7939302""";"=""24162660000137""";"MG";"PATROCINIO";"2018-08-30";""
"SADT";"ESPACO FISIOTERAPIA E PILATES";"=""6472125""";"=""10591150000170""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"ESPACO HOLOS FISIOTERAPIA E ACUPUNTURA LTDA";"=""5011345""";"=""08042800000187""";"MG";"UBERLANDIA";"2018-08-30";""
"SADT";"ESPACO INTEGRAR CENTRO TERAPEUTICO ESPECIALIZADO";"=""6378331""";"=""11422364000186""";"PE";"JABOATAO DOS GUARARAPES";"2018-08-30";""
"SADT";"ESPACO KLECIA RIBEIRO";"=""7945833""";"=""23277980000170""";"AL";"MARECHAL DEODORO";"2018-08-30";""
"SADT";"ESPACO SAUDE CLINICA DE ESPECIALIZACOES INTEGRALIZADAS";"=""7129041""";"=""15739280000121""";"MS";"CAMPO GRANDE";"2018-08-30";""
"SADT";"ESPACO SAUDE SANTA EDWIGES";"=""6210559""";"=""10233446000110""";"PI";"PARNAIBA";"2018-08-30";""
"SADT";"ESPACO TERAPEUTICO LTDA";"=""6139191""";"=""02083260000101""";"PE";"RECIFE";"2018-08-30";""
"SADT";"ESPACO VIDA";"=""7830246""";"=""07246380000198""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"ESPACO VITALE VITALAB";"=""2642549""";"=""02993348000152""";"SC";"BRUSQUE";"2018-08-30";""
"SADT";"ESSENCIA CLINICA DE FISIOTERAPIA";"=""9087095""";"=""26237349000135""";"MT";"BARRA DO BUGRES";"2018-08-30";""
"SADT";"ESSENCIALFISIO";"=""3676374""";"=""06974344000188""";"RS";"SAO LEOPOLDO";"2018-08-30";""
"SADT";"ESTUDIO PILATES";"=""7300891""";"=""15062523000130""";"RJ";"NITEROI";"2018-08-30";""
"SADT";"ETHICA";"=""2223066""";"=""93668150000230""";"RS";"SANTA CRUZ DO SUL";"2018-08-30";""
"SADT";"ETHOS CLIN";"=""3359336""";"=""07114249000177""";"PR";"MARINGA";"2018-08-30";""
"SADT";"ETHOS ESPACO MEDICO";"=""5229308""";"=""01303552000131""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"ETICA LABORATORIO";"=""2593122""";"=""01220199000126""";"TO";"PALMAS";"2018-08-30";""
"SADT";"EVOLUCAO CLINICA E CONSULTORIA";"=""6344089""";"=""05683656000170""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"EVOLUIR REABILITACAO";"=""3340422""";"=""05011767000130""";"ES";"CARIACICA";"2018-08-30";""
"SADT";"EVVAS LABORATORIO DE ANALISES CLINICAS E CITOLOGICAS";"=""9166912""";"=""01609800000177""";"MG";"MONTE AZUL";"2018-08-30";""
"SADT";"EXAME";"=""2289202""";"=""02768812000107""";"RJ";"BARRA MANSA";"2018-08-30";""
"SADT";"EXAME ANALISES CLINICAS";"=""5831660""";"=""04141860000104""";"ES";"NOVA VENECIA";"2018-08-30";""
"SADT";"EXAME ANALISES CLINICAS LTDA";"=""6637981""";"=""03519200000143""";"MG";"CARMO DO RIO CLARO";"2018-08-30";""
"SADT";"EXAME ANALISES CLINICAS PRESIDENTE PRUDENTE";"=""2062887""";"=""68165729000151""";"SP";"PRESIDENTE PRUDENTE";"2018-08-30";""
"SADT";"EXAME CENTRO DE DIAGNOSTICOS";"=""2698552""";"=""81271553000180""";"PR";"FRANCISCO BELTRAO";"2018-08-30";""
"SADT";"EXAME LABORATORIO";"=""0098014""";"=""03488424000135""";"MT";"RONDONOPOLIS";"2018-08-30";""
"SADT";"EXAME LABORATORIO";"=""3045188""";"=""86780210000165""";"SP";"ITATIBA";"2018-08-30";""
"SADT";"EXAME LABORATORIO MEDICO";"=""3163148""";"=""76823749000109""";"SC";"FLORIANOPOLIS";"2018-08-30";""
"SADT";"EXAME MEDICINA LABORATORIAL";"=""2209055""";"=""03719993000144""";"MG";"UBERLANDIA";"2018-08-30";""
"SADT";"EXAMEDIC EXAMES LABORATORIAIS BIRIGUI";"=""9098208""";"=""21994461000105""";"SP";"BIRIGUI";"2018-08-30";""
"SADT";"EXAMES ANALISES CLINICAS";"=""5831180""";"=""09189089000150""";"RS";"URUGUAIANA";"2018-08-30";""
"SADT";"EXAMINARE";"=""2733986""";"=""77925758000165""";"PR";"PEABIRU";"2018-08-30";""
"SADT";"EXAMINARE";"=""5744148""";"=""08777333000133""";"MG";"GOVERNADOR VALADARES";"2018-08-30";""
"SADT";"EXAMME LABORATORIO DE ANALISES CLINICAS";"=""6758487""";"=""13385883000147""";"RO";"VILHENA";"2018-08-30";""
"SADT";"EXATA LABORATORIO DE ANALISES CLINICAS";"=""5407163""";"=""08760044000121""";"RJ";"ARARUAMA";"2018-08-30";""
"SADT";"EXATA LABORATORIO DE ANALISES CLINICAS";"=""5461073""";"=""08760044000121""";"RJ";"ARARUAMA";"2018-08-30";""
"SADT";"EXATO LABORATORIO";"=""2415909""";"=""18911346000107""";"BA";"ILHEUS";"2018-08-30";""
"SADT";"EXATO LABORATORIO";"=""6077056""";"=""09331272000149""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"EXATO LABORATORIO ANALISES CLINICAS";"=""9124225""";"=""22339724000105""";"PA";"CONCEICAO DO ARAGUAIA";"2018-08-30";""
"SADT";"EXATUS LABORATORIOS";"=""9083111""";"=""89955744000416""";"RS";"MARAU";"2018-08-30";""
"SADT";"EXAUDI EXCELENCIA EM AUDIOLOGIA PIRACICABA";"=""7391099""";"=""19032590000162""";"SP";"PIRACICABA";"2018-08-30";""
"SADT";"EXCLIN";"=""2556006""";"=""03636824000140""";"BA";"SALVADOR";"2018-08-30";""
"SADT";"EXPRESSAO";"=""3104249""";"=""04464507000157""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"EXTRALAB BOM JESUS";"=""7138067""";"=""13823958000124""";"MG";"BOM JESUS DO AMPARO";"2018-08-30";""
"SADT";"FABRICIO MONTEIRO NUTI CONSULTORIO DE FISIOTERAPIA";"=""5338433""";"=""05438219000190""";"MG";"BORDA DA MATA";"2018-08-30";""
"SADT";"FAC LABORATORIO DE ANALISES E PESQUISAS CLINICAS";"=""9078479""";"=""21192242000102""";"SC";"GARUVA";"2018-08-30";""
"SADT";"FACEIMAGEM LTDA";"=""5082617""";"=""03756399000123""";"PE";"RECIFE";"2018-08-30";""
"SADT";"FACEIMAGEM UNIDADE DERBY";"=""5082609""";"=""03756399000204""";"PE";"RECIFE";"2018-08-30";""
"SADT";"FALA FONOAUDIOLOGIA";"=""6896669""";"=""14504036000117""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"FALAR E OUVIR CONSULTORIO FONOAUDIOLOGICO";"=""7960395""";"=""20195864000113""";"MT";"CACERES";"2018-08-30";""
"SADT";"FALARTE";"=""3421821""";"=""01320680000193""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"FAMLAB LABORATORIO DE ANALISES CLINICAS";"=""5889006""";"=""02580811000134""";"PR";"PALMITAL";"2018-08-30";""
"SADT";"FARFALLE CLINICA DE FONOAUDIOLOGIA";"=""7575610""";"=""20429263000128""";"BA";"SALVADOR";"2018-08-30";""
"SADT";"FC CLINICA DE FONOAUDIOLOGIA LTDA";"=""6279023""";"=""03702752000192""";"SC";"TIMBO";"2018-08-30";""
"SADT";"FC EQUILIBRIO";"=""5635314""";"=""03650200000188""";"RS";"SAO LEOPOLDO";"2018-08-30";""
"SADT";"FENIX ANALISES CLINICAS";"=""7907818""";"=""23838771000158""";"PR";"SAO MATEUS DO SUL";"2018-08-30";""
"SADT";"FERFISIO CLINICA DE FISIOTERAPIA";"=""3285596""";"=""06176491000102""";"SC";"MARAVILHA";"2018-08-30";""
"SADT";"FERREIRA MACHADO SERVICOS MEDICOS";"=""3423018""";"=""03224299000156""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"FIBRA FISIOTERAPIA";"=""3951960""";"=""07176074000122""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"FIGUEROA FISIOTERAPIA";"=""6482406""";"=""08083442000150""";"SP";"PRAIA GRANDE";"2018-08-30";""
"SADT";"FILIAL CARLOS OLIVA";"=""3186245""";"=""46502423000372""";"SP";"SAO PAULO";"2018-08-30";""
"SADT";"FIRVAL";"=""3730832""";"=""48273445000171""";"SP";"SAO JOSE DOS CAMPOS";"2018-08-30";""
"SADT";"FISEO VITAE REABILITACAO LOCOMOTORA";"=""3517748""";"=""32530651000180""";"RJ";"NITEROI";"2018-08-30";""
"SADT";"FISIATRIA CLINICA";"=""5732832""";"=""03596102000100""";"RS";"NOVO HAMBURGO";"2018-08-30";""
"SADT";"FISICARE FISIOTERAPIA";"=""6297315""";"=""05393605000103""";"RJ";"RIO DE JANEIRO";"2018-08-30";""
"SADT";"FISICLIN";"=""3194450""";"=""81911125000175""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"FISICOR";"=""3077411""";"=""78375482000151""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"FISIMED";"=""5148626""";"=""03132098000129""";"MG";"MURIAE";"2018-08-30";""
"SADT";"FISIO";"=""5335175""";"=""03673401000109""";"AL";"MACEIO";"2018-08-30";""
"SADT";"FISIO ANDRADE NEVES";"=""2262630""";"=""92946268000139""";"RS";"PORTO ALEGRE";"2018-08-30";""
"SADT";"FISIO AQUATICA FISIOTERAPIA E TERAPIAS AQUATICAS";"=""6760945""";"=""11915152000130""";"GO";"GOIANIA";"2018-08-30";""
"SADT";"FISIO ATIVA";"=""3812200""";"=""02093401000169""";"ES";"VITORIA";"2018-08-30";""
"SADT";"FISIO CENTER";"=""7242395""";"=""17259903000194""";"SP";"NUPORANGA";"2018-08-30";""
"SADT";"FISIO CENTER";"=""6781527""";"=""11929686000116""";"SP";"ARARAQUARA";"2018-08-30";""
"SADT";"FISIO CENTER";"=""3174794""";"=""64273048000156""";"MG";"LAVRAS";"2018-08-30";""
"SADT";"FISIO CENTER";"=""5734215""";"=""09364255000108""";"MG";"BETIM";"2018-08-30";""
"SADT";"FISIO CENTER FISIOTERAPIA E ESTETICA PORTO FERREIRA";"=""6406386""";"=""11193735000103""";"SP";"PORTO FERREIRA";"2018-08-30";""
"SADT";"FISIO CLINICA";"=""2259567""";"=""01590834000167""";"RS";"SANTO ANGELO";"2018-08-30";""
"SADT";"FISIO CORPUS";"=""5703670""";"=""08099961000107""";"PR";"LONDRINA";"2018-08-30";""
"SADT";"FISIO E CIA";"=""3889181""";"=""86466687000170""";"MG";"ARAGUARI";"2018-08-30";""
"SADT";"FISIO E SAUDE";"=""2814579""";"=""82696469000171""";"SC";"BALNEARIO CAMBORIU";"2018-08-30";""
"SADT";"FISIO E SAUDE";"=""6651356""";"=""12423421000104""";"RJ";"ITAPERUNA";"2018-08-30";""
"SADT";"FISIO E TERAPIA";"=""5904617""";"=""09164554000107""";"RS";"RIO GRANDE";"2018-08-30";""
"SADT";"FISIO E TERAPIA CLINICA DE FISIOTERAPIA E ACUPUNTURA";"=""2661349""";"=""04834898000154""";"SC";"CAPIVARI DE BAIXO";"2018-08-30";""
"SADT";"FISIO FITNESS CENTRO INTEGRADO DE SAUDE LTDA";"=""6357458""";"=""10795306000135""";"ES";"SERRA";"2018-08-30";""
"SADT";"FISIO FORMA";"=""7871716""";"=""23078141000122""";"SP";"MARILIA";"2018-08-30";""
"SADT";"FISIO GAMA";"=""7966318""";"=""05251170000162""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"FISIO GLOBAL CENTRO DE REEDUCACAO RESP E POSTURAL";"=""3114678""";"=""01642021000173""";"PR";"CURITIBA";"2018-08-30";""
"SADT";"FISIO HOME";"=""6981178""";"=""07844283000105""";"SP";"JUNDIAI";"2018-08-30";""
"SADT";"FISIO HOUSE";"=""6447597""";"=""11262515000186""";"RS";"SAO LEOPOLDO";"2018-08-30";""
"SADT";"FISIO HUSSEY";"=""5296668""";"=""08345680000197""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"FISIO LIFE FISIOTERAPIA";"=""5101700""";"=""05560642000169""";"SP";"OSASCO";"2018-08-30";""
"SADT";"FISIO MAIS CLINICA DE FISIOTERAPIA";"=""6277926""";"=""09277871000121""";"MG";"ITABIRA";"2018-08-30";""
"SADT";"FISIO MED REAL";"=""6016154""";"=""09588338000180""";"PB";"JOAO PESSOA";"2018-08-30";""
"SADT";"FISIO QUALITE";"=""7262310""";"=""17855775000141""";"SC";"PALHOCA";"2018-08-30";""
"SADT";"FISIO S CLINICA DE FISIOTERAPIA";"=""7939272""";"=""24322392000173""";"RJ";"AREAL";"2018-08-30";""
"SADT";"FISIO SAUDE";"=""7595883""";"=""20714790000184""";"BA";"SALVADOR";"2018-08-30";""
"SADT";"FISIO SAUDE";"=""5653096""";"=""09016126000129""";"AL";"ARAPIRACA";"2018-08-30";""
"SADT";"FISIO SAUDE";"=""2109174""";"=""00697440000140""";"MG";"JOAO MONLEVADE";"2018-08-30";""
"SADT";"FISIO SAUDE CLINICA DE FISIOTERAPIA";"=""6189113""";"=""07558131000138""";"MG";"SANTA BARBARA";"2018-08-30";""
"SADT";"FISIO SBC CLINICA DE FISIOTERAPIA";"=""6028292""";"=""09626199000132""";"SP";"SAO BERNARDO DO CAMPO";"2018-08-30";""
"SADT";"FISIO SERRA";"=""2711826""";"=""03982912000102""";"PE";"SERRA TALHADA";"2018-08-30";""
"SADT";"FISIO SERVICOS DE FISIOTERAPIA E SAUDE";"=""6599036""";"=""12026181000104""";"CE";"FORTALEZA";"2018-08-30";""
"SADT";"FISIO SOLUTIONS";"=""6333370""";"=""10391188000108""";"BA";"CATU";"2018-08-30";""
"SADT";"FISIO VIP CLINSERV FISIOTERAPIACOM E LOCA DE MAT FISIO LTD";"=""3450422""";"=""07202407000140""";"SP";"CACAPAVA";"2018-08-30";""
"SADT";"FISIO VITTA";"=""8650004""";"=""01052088000158""";"RS";"CAXIAS DO SUL";"2018-08-30";""
"SADT";"FISIOAC";"=""2629550""";"=""04484377000114""";"ES";"COLATINA";"2018-08-30";""
"SADT";"FISIOANGRA";"=""3449262""";"=""00502689000152""";"RJ";"ANGRA DOS REIS";"2018-08-30";""
"SADT";"FISIOARTE";"=""6660819""";"=""04426956000100""";"MG";"ARCOS";"2018-08-30";""
"SADT";"FISIOARTE";"=""7646534""";"=""20755366000188""";"RO";"ARIQUEMES";"2018-08-30";""
"SADT";"FISIOAS";"=""3051935""";"=""04898186000107""";"ES";"COLATINA";"2018-08-30";""
"SADT";"FISIOATA";"=""3383830""";"=""04485120000187""";"SP";"ARACATUBA";"2018-08-30";""
"SADT";"FISIOBEM";"=""3165426""";"=""03151702000164""";"SP";"ITATIBA";"2018-08-30";""
"SADT";"FISIOCAMPOS SAMPAIO LTDA";"=""5069157""";"=""03741707000147""";"SP";"CAMPINAS";"2018-08-30";""
"SADT";"FISIOCARE";"=""6525873""";"=""07727123000178""";"PB";"JOAO PESSOA";"2018-08-30";""
"SADT";"FISIOCARE";"=""3207528""";"=""03814438000100""";"RS";"GRAVATAI";"2018-08-30";""
"SADT";"FISIOCARE FISIOTERAPIA ESTETICA";"=""6245366""";"=""10454670000131""";"ES";"VITORIA";"2018-08-30";""
"SADT";"FISIOCARFE";"=""7207433""";"=""16919594000179""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"FISIOCENTER";"=""2781484""";"=""01959836000180""";"PR";"NOVA SANTA ROSA";"2018-08-30";""
"SADT";"FISIOCENTER";"=""33189414""";"=""01643180000192""";"AM";"MANAUS";"2018-08-30";"-MAIOR QUE 7-"
"SADT";"FISIOCENTER";"=""6079199""";"=""10388425000173""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"FISIOCENTER";"=""3248542""";"=""04890710000195""";"PA";"BARCARENA";"2018-08-30";""
"SADT";"FISIOCENTER";"=""6952534""";"=""05008049000104""";"MG";"ARAXA";"2018-08-30";""
"SADT";"FISIOCENTER";"=""5282616""";"=""38744272000179""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"FISIOCENTER";"=""6924891""";"=""14657672000189""";"BA";"JAGUAQUARA";"2018-08-30";""
"SADT";"FISIOCENTER";"=""8650004""";"=""01231952000189""";"RS";"SAO LEOPOLDO";"2018-08-30";""
"SADT";"FISIOCENTER";"=""3889610""";"=""03084730000106""";"MS";"CAARAPO";"2018-08-30";""
"SADT";"FISIOCENTER";"=""6331939""";"=""07241726000165""";"ES";"GUARAPARI";"2018-08-30";""
"SADT";"FISIOCENTER";"=""3793044""";"=""02432240000190""";"MG";"VARGINHA";"2018-08-30";""
"SADT";"FISIOCENTER BH";"=""3096823""";"=""65170185000128""";"MG";"BELO HORIZONTE";"2018-08-30";""
"SADT";"FISIOCENTER CENTRO DE FISIOTERAPIA";"=""3415619""";"=""01717244000152""";"SE";"ARACAJU";"2018-08-30";""
"SADT";"FISIOCENTER CENTRO DE REABILITACAO";"=""7181833""";"=""15700671000132""";"MA";"SAO LUIS";"2018-08-30";""
"SADT";"FISIOCENTER ITU";"=""3087530""";"=""04715849000100""";"SP";"ITU";"2018-08-30";""
"SADT";"FISIOCENTER LTDA";"=""2199610""";"=""86952363000142""";"MG";"LEOPOLDINA";"2018-08-30";""
"SADT";"FISIOCENTER LTDA";"=""3358518""";"=""03131630000193""";"AL";"MACEIO";"2018-08-30";""
"SADT";"FISIOCENTER LTDA";"=""2805405""";"=""03280586000183""";"MG";"IPATINGA";"2018-08-30";""
"SADT";"FISIOCENTER PADUA LTDA";"=""6863086""";"=""14237237000103""";"RJ";"SANTO ANTONIO DE PADUA";"2018-08-30";""
"SADT";"FISIOCENTRO";"=""3056392""";"=""37066347000147""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"FISIOCENTRO";"=""3359271""";"=""16111346000105""";"BA";"ITABUNA";"2018-08-30";""
"SADT";"FISIOCENTRO CONSULTORIO DE FISIOTERAPIA LTDA";"=""2161192""";"=""20462693000141""";"MG";"MATOZINHOS";"2018-08-30";""
"SADT";"FISIOCLASS";"=""3359387""";"=""05255087000161""";"PR";"CAMPO LARGO";"2018-08-30";""
"SADT";"FISIOCLIM";"=""3369773""";"=""04330471000119""";"SE";"ITABAIANA";"2018-08-30";""
"SADT";"FISIOCLIN";"=""5687381""";"=""08846642000118""";"PI";"VALENCA DO PIAUI";"2018-08-30";""
"SADT";"FISIOCLIN";"=""7979878""";"=""00612008000109""";"DF";"BRASILIA";"2018-08-30";""
"SADT";"FISIOCLIN";"=""5055180""";"=""39527957000126""";"RJ";"NITEROI";"2018-08-30";""
"SADT";"FISIOCLIN";"=""7050216""";"=""14570117000115""";"RJ";"SANTO ANTONIO DE PADUA";"2018-08-30";""
"SADT";"FISIOCLIN";"=""6523870""";"=""03013278000191""";"PE";"RECIFE";"2018-08-30";""
"SADT";"FISIOCLIN";"=""2658674""";"=""06189255000120""";"SE";"ESTANCIA";"2018-08-30";""
